gvkey,execid,datadate,fyear,FamaFrench_Ind12,FamaFrench_Ind48,press_career_educ,CEOpos_NumJobs_NumInd,credentials_experiences,revenue_residual,high_optimism,low_optimism,insider,size_LogTotalAsset,size_NumEmp,num_seg,entropy,rnd,Num_RRCP_Provisions,fortune_mac_ranking,firm_prestige,salegr,revenue_fitted,l_totalcomp,l_currcomp,wealth,tot_yr_comp,Prof_CEO_Dummy,tot_yr_comp_net,age,gender,tenure,l_tenure,capital_exp,leverage,cash,dividend_payout,cash_flow,StockReturn_SD,CashFlow_SD,roa,adj_roa,oroa,adj_oroa,oros,adj_oros,roe,adj_roe,annual_StockReturn,Tobin_Q,Tobin_Qf
"141459","43797",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,,,.0257604,,1,,8.492819,10.086,5,-1.382027,.1386564,,,,-.0171784,.4038,14.29258,6.477366,4535.336,730.392,.0000122,730.392,47,"MALE",364,5.899898,.0114934,0,.2723605,.0720243,.1390963,.0257527,.03319958,.1255045,.0875141,.1255045,.08796,.2326925,.1871355,.0679403,.0373372,.222148,2.096916,2.096916
"142260","35553",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,1.294483,,-.0634186,0,,,8.326338,9.167,4,,0,,,,-.4182077,.31185,15.4113,6.60717,28539.83,12100.22,.000047,10480.87,51,"FEMALE",2436,7.798523,.1107446,.2355748,.1450661,0,.1431374,.0257527,.02814175,.0762222,.0157196,.1022477,.0417451,.1581971,.0896409,.0766434,.033256,-.1453428,1.669325,1.669325
"142460","27824",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Coal",,-.1127636,,-.1300272,0,,1,9.556296,8.300000000000001,,,0,,,,-.0752685,.45073,16.19407,7.111235,15381.22,-310.3146,.0000825,-2165.058,59,"MALE",2921,7.980023,.0232357,.4246961,.0319244,.0064882,.0359786,,.04097636,-.021106,0,-.037139,0,-.0748392,0,-.0995061,0,-.4313348,1.093782,1.093782
"142811","31510",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,.3122405,,-.1493661,,,,8.795673,19.3,5,,.0157728,,,,.1475718,.26238,15.92846,6.843217,14411.09,4624.137,.0000575,-11153.89,61,"MALE",1036,6.944087,.0475506,.207748,.0604184,0,.1035939,.0257527,.01453827,.0759053,.0154027,.0759053,.0154027,.0703601,.0018039,.0407274,-.00266,-.0068607,2.499276,2.499276
"142814","40775",30jun2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,.4394354,,-.0063675,,,,6.538525,.852,1,0,.2180555,,,,.1668822,.36338,,6.39693,9630.055,6059.834,.0000552,6658.792,49,"MALE",641,6.464588,.0701886,.0033345,.5139889,0,.1588086,.0225877,.01842522,.1431186,.1051282,.1431186,.1055741,.149088,.103531,.0770709,.0464678,.6500244,2.74014,2.102047
"142953","23077",31dec2013,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Food Products",,1.195108,,-.2004924,,,,11.19213,107,1,0,.0133432,,,,.0039142,.36925,16.4542,7.369916,123481.1,61145.43,.0000477,56514.84,59,"FEMALE",2745,7.917901,.0223548,.2359662,.036716,.0130932,.0467081,.0257527,.00969865,.0318646,-.042016,.0539576,-.0145345,.1109097,.0476872,.0650327,.0218861,.1881302,1.296946,1.296946
"142956","33285",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,-1.008972,,-.0216991,0,1,1,6.199496,1.134,2,-.5645548,.0764744,,,,.1351429,.2783,,6.167758,21029.6,13995.88,.001777,10293.67,56,"MALE",4109,8.321178,.0250456,0,.2122453,0,.0859775,.0257527,.02210294,.0486882,-.0032524,.0486882,-.0032524,.0630056,.0110667,.0268326,-.0049872,.3278351,2.048715,2.048715
"143356","23597",,2013,"Finance","Insurance",,-.3570611,,,0,1,,13.50324,47.355,,,0,,,,-.0592964,,16.63324,8.833463,79435.73,61911.1,8.99e-06,59546.04,59,"MALE",2191,7.69257,0,.0511383,.0767648,.0011329,-.0003594,.0257527,.00363423,-.000921,-.0295023,-.0009115,-.0294927,-.0160983,-.1068028,-.0156195,-.0930459,-.0177852,1.010146,1.010146
"143357","42282",31aug2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,,,.560524,,,,9.733117,275,6,-1.606234,.0235273,,,,.0365387,1,16.50922,7.026722,30641.97,4136.065,.000051,7943.244,54,"MALE",973,6.881411,.0219121,.0015178,.3340484,.0618316,.2169764,.0266205,.02558732,.1945733,.1514753,.1945733,.1502656,.1079768,.045514,.0714164,.0381086,.1012195,3.796011,3.42005
"143689","30458",,2013,"Finance","Trading",,-1.219021,,,,,1,7.332982,.129,,,0,,,,.0186596,,,6.345636,2766.155,1082.596,.0003951,1076.978,55,"MALE",2080,7.640604,0,.5566386,.0073585,.0356243,,.0257527,,.0652144,.0493794,.0729991,.0493157,.5839167,.4229021,.1064605,.0750271,.0511019,1.394524,1.394524
"143912","45630",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Defense",,-1.092635,,.0357224,,,,4.99979,.485,2,-.2667429,.07174,,,,.155531,.33589,,5.744566,23461.41,19974.28,.007792,14075.31,42,"MALE",7669,8.945072,.0120163,.0006942,.3462145,0,.1566497,.0257527,.08367287,.1229529,.0227719,.1229529,.0227149,.132365,.0225805,.0217898,-.0467635,.2495636,5.912496,5.912496
"143974","29621",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,.5431972,,-.1128198,,,1,9.49132,12,5,,0,,,,.0511673,.27943,15.82128,6.956545,60477.64,37752.77,.0001918,28188.02,50,"MALE",1766,7.477038,.0102215,.7707913,.1122505,0,.053781,.0257527,.00631036,.037463,-.005635,.037463,-.0068447,.1148791,.0524163,.0366068,.003299,.1800132,1.937955,1.937955
"144009","48512",,2013,"Finance","Insurance",,,,,,,,9.602383,18,,,0,,,,.0118243,,16.00508,7.818357,10247.34,2532.168,.0000189,2532.168,55,"MALE",358,5.883322,.0075676,.1571622,.1660811,.0133108,.0343919,.0257527,.02473714,.0246622,-.0039191,.0246622,-.0039191,.0998632,.0091586,.045541,-.0318854,-.0196828,1.388092,1.388092
"144066","17968",30sep2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Aircraft",,1.51501,,-.109182,0,,,8.594154,18.3,3,,.0639497,,,,-.0216667,.30369,15.32653,7.040156,42555.11,18891.29,.0001279,18878.88,64,"MALE",4504,8.412943,.0222222,.185,.0724074,.0303704,.1457407,.0281016,.00768435,.117037,.0677941,.117037,.0677941,.1370041,.0820485,.0689363,.0209061,.1054539,2.549369,2.397757
"144436","34075",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Medical Equipment",,-.0398006,,-.0444349,,,0,6.055467,.9429999999999999,1,0,.0932051,,,,.1215464,.29776,,6.214608,22621.04,17815.61,.0015306,15218.32,57,"MALE",3543,8.173012,.0042796,.0891501,.131569,0,.0837777,.0257527,.03419851,.0536491,0,.0536491,0,.0664842,-.0129749,.0323801,-.0011857,.4863221,1.915779,1.915779
"144437","52291",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,,,.0778131,,,,5.018365,.363,1,0,.1312332,,,,.0788084,.38894,,5.987288,64767.91,30146.02,.0186507,20550.53,49,"MALE",4931,8.5035,.0306158,0,.5912188,0,.148104,.0257527,.1941528,.1384523,.0779497,.1384523,.0779497,.2062926,.1377364,.0268391,-.0165484,-.4288794,5.267444,5.267444
"144520","30486",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,.4621755,,-.0562312,,,1,6.383902,1.9,4,,0,,,,.0977063,.26857,,6.544271,8317.676,2837.991,.0013391,3672.506,48,"FEMALE",3163,8.059592,.0152761,.2692162,.0403641,0,.0784791,.0257527,.14794085,.0556081,.01251,.0556081,.0113004,.0325484,-.0299144,.0486914,.0153836,.2334295,1.744394,1.744394
"144559","13655",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Medical Equipment",,-.56711,,-.0239578,0,1,1,9.167496,9.5,1,0,.0441666,,,,.0158341,.45901,15.84073,6.806855,63904.84,43415.36,.0000311,41907.3,49,"MALE",2436,7.798523,.0305722,.1746028,.1886729,.0141327,.1168507,.0257527,.00840626,.0794313,.0257823,.0794313,.0257823,.1645975,.0851385,.0480925,.0145267,.2391869,1.994339,1.994339
"144640","21968",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,1.982206,,-.001606,,,,7.543591,7.6,1,0,0,,,,.3677857,.40686,,6.820744,13771.9,5829.625,.0004023,1007.167,56,"MALE",1056,6.96319,.0516785,.6441279,.0028593,0,.0663984,.0257527,.0143586,.0535317,-.0110712,.0577677,-.0095638,.0204502,-.0148465,.0659888,.0168311,.458205,1.615647,1.615647
"144998","20085",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Transportation",,,,-.0709671,,,,6.659603,2.259,5,,0,,,,.5430527,.22571,13.80748,6.204558,3689.956,2041.727,.0001376,2660.335,56,"MALE",851,6.747587,.014848,.2354003,.0303304,0,-.0355467,.0257527,.06412503,-.0621987,-.1107139,-.0621987,-.1107139,-.0691012,-.1165126,-.0604476,-.1075952,.684669,1.520321,1.520321
"145041","32828",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-1.219021,,-.0558718,,,,6.091056,9,1,0,0,,,,.1202409,.29663,,6.680276,17087.41,7650.718,.0041744,4812.873,61,"MALE",5113,8.539737,.0498656,.1045061,.0212724,.0200164,.1089371,.0257527,.01577191,.0632423,-.0013607,.0632423,-.0040892,.0281254,-.0071714,.0632339,.0140762,-.2720682,1.568416,1.568416
"145046","46075",,2013,"Finance","Insurance",,1.261381,,,0,,,10.99498,48.2,,,0,,,,.1563051,,16.64754,6.817241,13334.54,919.4445,1.61e-07,919.4445,61,"MALE",281,5.641907,.010852,.2432517,.3419601,.0075939,.0560089,.0257527,.01925875,.0442186,.0156373,.0417914,.0132101,.0350546,-.05565,.0918858,.0144595,.4004118,.9833013,.9833013
"145049","35719",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,.7941852,,.062617,,,1,8.316643,69,,,0,,,,.0373466,.50153,15.93766,7.617968,27762.88,11577.8,.0002569,7456.044,49,"MALE",1340,7.201171,.0306985,.0009777,.1310554,.0322139,.1272669,.0336342,.06195602,.0865718,.0219689,.0865718,.0192403,.0391836,.0038868,.0875958,.0384381,-.2898982,1.828782,1.428893
"145186","33865",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Construction",,-.1087141,,-.0887943,,,,6.530128,.598,4,,0,,,,-.9030483,.24176,,6.664899,11862.06,784.384,.0004404,784.384,49,"MALE",395,5.981414,.0037258,.3023709,.3247564,0,.2169687,.0281833,.05137008,.2139329,.1624011,.2139329,.1624011,.4621032,.4235989,.2981189,.2395439,-.0437018,1.12303,1.12303
"145552","34400",,2013,"Finance","Insurance",,-.4407238,,,,1,,8.168855,8.800000000000001,,,0,,,,.6221395,,16.49055,8.34284,53146.18,30566.63,.0003588,26532.07,70,"MALE",6450,8.771991,.0192205,.1894886,.3049982,0,.0623186,.0257527,.02189024,.0456799,.0170986,.0467795,.0181983,.0151978,-.0755067,.0506275,-.0267989,.6536078,1.574339,1.574339
"145701","26972",,2013,"Finance","Trading",,-.7579843,,,0,,,12.24621,14.792,,,0,,,,.0002935,,15.89407,6.823537,36029.55,33126.11,6.19e-06,28574.94,62,"MALE",2070,7.635787,.0002853,.0133099,.0320417,.0013853,.0051232,.0257527,.00031848,.0043839,-.0114511,.0043839,-.0192995,.0996822,-.0613324,.0627013,.0312679,.0778384,1.022086,1.022086
"145977","13283",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,1.529759,,.2332268,0,,0,8.624211,54.278,,,0,,,,.0518999,.68238,15.27015,6.55108,38993.44,32367.13,.0001234,19762.79,48,"MALE",2185,7.689829,.0351779,.189331,.1999131,.003153,.1077408,.0257527,.01989805,.0703996,.0057967,.0703996,.0030681,.0603279,.0250311,.0485936,-.0005642,.4589457,2.159754,2.159754
"146017","11057",31aug2013,2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances","Electrical Equipment",,-.3570611,,-.1002965,0,,,7.551607,6.5,1,-5.96e-08,.0156527,,,,.0816262,.3019,15.35299,6.39693,47877.89,22582.39,.0002795,18647.33,56,"MALE",3286,8.097731,.0213258,.1857338,.1886228,.0117659,.0883496,.0266205,.00667817,.0669188,.0003762,.0669188,-.0054987,.0609832,-.0080634,.0350709,-.0093036,.2457156,2.889525,2.357936
"146171","34517",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,-.2733984,,-.1030677,,,,7.452055,7.8,1,0,0,,,,-.1579568,.30285,,8.032435,396447.1,66559.58,.0115922,-15924.78,77,"MALE",6939,8.845057,.0064332,.1160495,.1560872,.0181037,.0133173,.0257527,.04118404,-.0035679,-.0555085,-.0035679,-.0555085,-.0026618,-.0546007,-.0055235,-.0373433,.0777254,.9601848,.9601848
"146616","52295",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,,,-.1423142,0,,,4.144356,.05,1,-5.96e-08,1.976441,,,,.1117682,.10691,,6.830793,15831.43,10240.19,.1315219,9144.67,56,"MALE",5478,8.608678,.0020134,.5559078,.8700002,0,-.7282686,.0257527,.23689989,-.7294418,-.7791283,-.7294418,-.7791283,-4.442502,-4.530663,-.1435532,-.1644976,.4093022,5.748138,5.748138
"146648","14175",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Medical Equipment",,,,.0033078,0,,,4.688306,.238,1,0,.1235488,,,,-.0246897,.27513,,6.260692,7008.218,1742.819,.0060456,737.8065,51,"MALE",5631,8.63622,.0047576,.0045367,.7644591,0,-.0316834,.0257527,.04219175,-.0436831,-.0973322,-.0436831,-.0973322,-.0636378,-.1430968,-.0334702,-.067036,.0730159,1.529348,1.529348
"147175","20959",31dec2013,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Tobacco Products",,1.362434,,.344906,0,,,8.170752,2.9,3,,.0042237,,,,.0950226,.79366,16.14931,7.173268,37617.75,6932.83,,28776.44,53,"MALE",1205,7.095064,.0175339,1.006787,.4555995,.2327489,.3478507,.0257527,.02707971,.3337104,.2036149,.3337104,.2036149,.237329,0,.06379,.0018469,.2844814,6.815102,6.815102
"147305","26920",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Transportation",,-.6507727,,-.0215669,0,,1,8.902455,14.883,1,0,0,,,,.062449,.44077,14.93261,6.503614,10087.89,3825.397,.0004058,-1801.775,55,"MALE",2427,7.794823,.0866667,.3517007,.0853061,0,.0579592,.0257527,.00691608,.0228571,-.0256581,.0228571,-.0256581,.0308767,-.0165347,.0665528,.0194052,.6456692,.9707909,.9707909
"147579","31461",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Entertainment",,.6121107,,.5382392,1,0,,8.596478,2.327,,,.0865844,,,,.1413896,1,15.86099,7.576767,845500.4,710469.3,.000729,677243.3,53,"MALE",5600,8.6307,.0100032,.0980312,.2217813,0,.0297044,.0257527,.09734707,.0207671,-.0016824,.0207671,-.0016824,.0256947,-.0296448,.0051219,-.0132288,-.052515,4.808168,4.808168
"147639","47145",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Transportation",,-.0250514,,-.0768941,0,,,8.092943,5.821,1,0,0,,,,-.444655,.32469,,6.109248,6795.57,4095.785,.0007088,2694.254,51,"MALE",5297,8.575085,.1455079,.6623666,.0919206,0,.0608321,.0257527,.02098197,.0147648,-.0337504,.0081619,-.0403533,.0198292,-.0275822,.0504313,.0032838,.179396,.9138975,.9138975
"147661","34284",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-.3570611,,-.0607222,0,,,6.473337,29.337,3,,0,,,,-.4559254,.27786,,6.856462,15152.46,4698.697,.0008259,-1117.112,55,"MALE",1449,7.279319,.1298389,0,.1644692,0,-.1195801,,.20042108,-.2189963,-.2835993,-.2189963,-.2863278,-.0678324,-.1031292,-.2562852,-.3054429,-.7447745,1.668356,1.421096
"147708","36460",31oct2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Wholesale",,-.4407238,,-.0571619,,,,5.480385,1.848,3,-.8301665,.0021694,,,,.5848653,.22213,,6.295277,29434.66,7041.036,.0075451,-3068.342,73,"MALE",5386,8.591743,.0281155,.1960498,.033421,.0460034,.0973122,.0263727,.02411921,.0723059,.0255638,.0723059,.0255638,.0250907,.0018071,.0371716,-.010317,.5273244,2.421341,2.383997
"147849","37770",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,-.7579843,,.0159689,,,,4.527576,1.378,1,-5.96e-08,.0137457,,,,.1897032,.30918,,6.39693,10769.89,2775.973,.0022599,1352.859,45,"MALE",2785,7.932362,.0392288,0,.242419,.2446884,.390905,.0257527,.04654938,.3538483,.3019077,.3538483,.3019077,.1630116,.1110727,.0474717,.0156518,-.0103356,7.685702,7.685702
"147988","37774",30sep2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,-.3570611,,.0971093,0,,,8.642172,45.5,3,,0,,,,-.0114171,.50155,16.13959,7.036597,25978.88,8212.648,.0002694,6219.937,65,"MALE",2921,7.980023,.0091988,.2070955,.1060214,0,.0584478,.0281016,.0258716,.0422271,-.0008709,.0422271,-.0020806,.0293424,-.0331204,.0796834,.0463756,.2990045,1.141963,1.173146
"148217","41475",31dec2013,2013,"Telephone and Television Transmission","Communication",,-.0015025,,-.0898156,0,,,7.377695,3.171,1,0,0,,,,-.0214357,.3116,,6.668863,4721.535,1856.252,,2095.391,57,"MALE",1225,7.111512,.0801914,.5750454,.0270286,0,.1118471,.0257527,.10730937,-.0646879,-.0987508,-.05841,-.0984642,-.0994833,-.1796745,-.3120199,-.3607223,.6182796,1.326738,1.326738
"148349","49893",30sep2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Aircraft",,-.4407238,,.0050119,1,,,8.724025,6.1,4,,.0166805,,,,.0364606,.41515,17.97774,7.702274,117211.8,-29192.24,,-29192.24,61,"MALE",3925,8.275376,.0057791,.9320785,.0918444,.3172421,.0611988,.0281016,.01214062,.049243,0,.049243,0,.157342,.1023864,.04145,-.0065801,.57675,2.371392,2.180214
"148390","20080",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Measuring and Control Equipment",,,,-.0933735,0,,,5.831026,.961,1,0,.182,,,,.1555526,.2122,,6.09124,2037.774,549.7056,.0002559,683.6096,59,"MALE",1205,7.095064,.0250361,.0007925,.4434618,0,-.0844536,.0257527,.1154085,-.1693033,-.2284399,-.1693033,-.2284399,-.2491351,-.3401332,-.1756237,-.2070783,.4833948,1.09196,1.09196
"148391","40395",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,,,-.0524354,0,,,5.46149,4.395,1,0,0,,,,.0518076,.28695,,6.300786,10858.06,5438.438,.0027849,4594.128,66,"MALE",2921,7.980023,.0762546,0,.3782151,0,.1294426,.0336342,.0701622,.0617121,-.0028908,.0617121,-.0056194,.0315483,-.0037484,.0445932,-.0045645,-.0012674,2.151081,1.79537
"148414","29154",,2013,"Finance","Insurance",,,,,,,,8.274837,.124,,,0,,,,-.0257663,,,6.829794,9359.483,2093.441,.0000586,-7234.96,47,"MALE",2987,8.002359,.0017559,.0637124,.4013512,.0024042,.059135,.0257527,.05268712,.0569023,.028321,.0569023,.028321,.3430702,.2523657,.1294663,.0520399,.1756993,.9943668,.9943668
"148469","30270",,2013,"Finance","Insurance",,-1.386347,,,,,,7.393544,.605,,,0,,,,.0253892,,,6.710568,26216.46,6565.568,.0006207,2372.919,61,"MALE",4596,8.433159,.0030268,0,.0520081,.0227136,.0401887,.0257527,.01280892,.0377438,.0091626,.0377438,.0091626,.0823353,-.0083692,.070816,-.0066104,.1103551,1.105298,1.105298
"148470","41723",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Restaraunts, Hotels, Motels",,,,-.130537,0,,,6.453066,24.336,1,0,0,,,,.0632086,.2378,,7.233873,10777.06,8408.642,.0000871,8464.354,60,"MALE",1205,7.095064,.1242837,.1397852,.0269568,0,.1425033,.0257527,.01295876,.0507985,-.012331,.0507985,-.0112281,.0316924,-.0200973,.0305496,-.0041159,-.1550621,2.110667,2.110667
"148932","31699",,2013,"Finance","Insurance",,,,,,,1,8.231775,.183,,,0,,,,-.0480245,,,6.668863,15465.49,4092.402,.0002841,3117.068,43,"MALE",2009,7.60589,.0003193,.1476121,.2775043,.0063855,,.0257527,,.05441,.0258287,.05441,.0258287,.3469042,.2561996,.1426207,.0651943,.1941052,.984508,.984508
"148950","35400",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Rubber and Plastic Products",,.9293711,,-.1118147,,,,7.238999,4.6,5,,.0098759,,,,-.0287212,.24378,,6.715384,14231.33,5741.693,.0002754,4704.264,52,"MALE",2087,7.643962,.0220435,.3205285,.0462411,0,.0582322,.0257527,.0713686,.019674,-.0306783,.019674,-.0218575,.0239469,-.0056675,.0226854,-.0085321,.1399293,1.427389,1.427389
"149070","27723",,2013,"Finance","Trading",,.1275248,,,0,0,1,10.90187,2.73,,,0,,,,.0003058,,15.23846,6.907755,18634.84,1211.806,5.56e-06,1211.806,52,"MALE",609,6.413459,.002314,.0526385,.0474982,.0271861,.022383,.0257527,.01063023,.0179963,.0021612,.0179963,-.0056871,.3332424,.1722277,.0372906,.0058572,.0929321,.9592792,.9592792
"149318","00643",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Entertainment",,-.4024257,,.0720231,,,,9.033249,16.5,,,0,,,,.0557061,.56641,16.79111,8.987197,1956258,898013.1,,678489.1,71,"MALE",4231,8.35043,.0604971,.7863847,.3114994,.0843756,.1312277,.0257527,.03708065,.0869821,.0645326,.0869821,.0645326,.1296318,.0742923,.0370768,.0187261,.1116298,3.366312,3.366312
"149337","21017",,2013,"Finance","Trading",,.8152472,,,1,,,9.439625,3.365,,,0,,,,.0081896,,16.44308,6.907755,68926.16,33270.76,.0001528,38256.41,55,"MALE",3886,8.265393,.0091437,.2094299,.2092709,.0069174,.0403117,.0257527,.00742631,.0306114,.0147764,.0306114,.006928,.1199003,-.0411143,.0571182,.0256848,.1593922,.9879469,.9879469
"149618","49485",,2013,"Finance","Banking",,,,,0,,,8.196444,1.384,,,0,,,,.034489,,,7.207148,2852.824,1468.623,.00026,1458.764,38,"MALE",466,6.146329,.0152573,.0915981,.0308609,.0018567,.001933,.0257527,.00294311,.0000218,-.0097435,.0000218,-.0097807,.0003851,-.1986272,.0002924,-.0584062,-.1080717,1.006937,1.006937
"149738","18341",,2013,"Finance","Banking",,2.075268,,,,,,10.76086,3.24,,,0,,,,-.0099684,,15.91501,6.911595,24880.36,5605.513,.0000394,6583.982,58,"MALE",1422,7.260522,.0439509,.4614014,.1612296,.0004264,.0267464,.0257527,.01133954,.0143342,.0045689,.0143342,.0045317,.1847083,-.0143039,.0656614,.0069628,-.0229576,1.0308,1.0308
"150139","30617",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-.8180981,,-.0143109,0,,,8.029917,34.3,1,0,0,,,,.1227594,.42294,15.93874,6.907755,1185868,178925.5,.0126735,-41728.79,58,"MALE",10988,9.30465,.0930064,.0024011,.0591671,.0201166,.159987,.0336342,.02283143,.1099135,.0453106,.1099135,.042582,.0543358,.0190391,.0531586,.0040009,-.1364853,2.724698,2.504148
"150258","31598",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Transportation",,-.2733984,,-.0717281,0,,1,7.949543,1.397,1,-5.96e-08,0,,,,.0124924,.32272,,6.398595,45777.09,18733.73,.0006218,10331.29,45,"MALE",4351,8.37839,.1914599,.3754365,.1549921,0,.0421306,.0257527,.01018998,.0226082,-.025907,.039302,-.0092132,.2032181,.1558068,.0626875,.01554,-.4758049,1.039909,1.039909
"150278","37787",31dec2013,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Apparel",,-.841647,,-.1357321,1,,,7.502453,11.222,,,0,,,,.1417833,.27101,,6.784066,75164.56,22514.25,.0009154,15920.44,52,"MALE",1978,7.590347,.1007043,.3233132,.1580957,.0152812,.1262963,.0257527,.01321264,.0885012,.0015417,.0885012,.0015417,.0599437,-.0096646,.0409664,.0044095,.1888393,2.706721,2.706721
"150279","40718",,2013,"Finance","Banking",,-1.219021,,,0,,,8.920967,.9419999999999999,,,0,,,,-.0011242,,,6.411565,11067.88,3946.819,.0004278,3011.236,57,"MALE",1582,7.367077,.0010296,.1607889,.0135194,.0043166,.0105926,.0257527,.01158852,.0094204,-.0003449,.0094204,-.000382,.2375442,.038532,.0609304,.0022318,-.0847194,1.019615,1.019615
"150306","40727",,2013,"Finance","Banking",,-1.302684,,,,,,9.368599,1.016,,,0,,,,.004025,,,6.55583,703.333,3452.984,0,1381.629,69,"MALE",2052,7.627058,.0003439,.1067067,.0131383,0,.0113128,.0257527,.00276361,.0103328,.0005675,.0103333,.0005308,.2477259,.0487136,.0474245,-.0112742,-.0185152,1.137106,1.137106
"150477","34587",,2013,"Finance","Banking",,,,,,,1,7.378529,3.543,,,0,,,,.0888903,,,6.620073,14458.35,-6231.004,.0002636,9980.11,53,"MALE",4323,8.371936,.0099142,.2821453,.1011746,0,.1184707,.0257527,.0205742,.1094869,.0997216,.1094869,.0996844,.2384786,.0394664,.0665696,.007871,.0020548,1.970502,1.970502
"150481","45085",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Transportation",,-.4407238,,-.081462,,,,6.424546,8.4,1,0,0,,,,.0655236,.2555,,6.330277,8784.188,5257.026,.0003376,6198.171,52,"MALE",2587,7.858641,.2048602,.124648,.0002578,0,.1543302,.0257527,.04070014,.0707311,.0222159,.0707311,.0222159,.0382997,-.0091117,.0556075,.00846,.5971783,1.664467,1.664467
"150699","21488",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,-.841647,,.093784,,,,8.889189,.908,1,0,0,,,,.0654989,.52232,15.79175,6.622226,30946.74,18686.02,.0000573,9773.448,56,"MALE",823,6.71417,.2239309,.1273932,.0007375,.0066761,.1638674,.0257527,.08343694,.0778545,.0346541,.0778545,.0346234,.2583416,.1629071,.0617611,.0182323,.1153276,1.504757,1.504757
"150937","13950",30jun2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,-.2322374,,.1513834,1,,1,9.131621,53.2,1,0,.0789492,,,,-.0636157,.63526,14.77697,6.944102,140783.8,119967.1,.0006082,93269.3,56,"MALE",1630,7.396949,.0850373,.3004436,.2476469,.0560424,.2934112,.0225877,.27352262,.1988532,.1469126,.1988532,.1469126,.1280747,.0761358,.1140654,.0822456,.2926184,2.804174,2.363579
